Year,AK Plant ID,Plant Name,Utility Name,Intertie Name,AEA Energy Region,Fuel Type,Prime Mover,Fuel Use,Fuel Unit,"Generation (PCE=gross, EIA=net)  MWh"
2012,33,Coffman Cove,Alaska Power & Telephone Company,Prince of Wales Is._grid,Southeast,DFO,IC,2205,NA,12
2012,20,Craig,Alaska Power & Telephone Company,Prince of Wales Is._grid,Southeast,DFO,IC,231031,NA,2952
2012,34,Eagle,Alaska Power & Telephone Company,Eagle_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,59444,NA,770
2012,22,Haines,Alaska Power & Telephone Company,UpperLynnCanal_grid,Southeast,DFO,IC,14805,NA,130
2012,36,Healy Lake,Alaska Power & Telephone Company,Healy Lake_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,9356,NA,78
2012,43,Naukati Bay,Alaska Power & Telephone Company,Prince of Wales Is._grid,Southeast,DFO,IC,34923,NA,416
2012,25,Northway,Alaska Power & Telephone Company,Northway_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,98043,NA,1270
2012,26,Skagway,Alaska Power & Telephone Company,UpperLynnCanal_grid,Southeast,DFO,IC,5809,NA,50
2012,27,Slana,Alaska Power & Telephone Company,Slana_grid,Copper River/Chugach,DFO,IC,112960,NA,1353
2012,29,Tok,Alaska Power & Telephone Company,Tok_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,733541,NA,10151
2012,40,Whale Pass,Alaska Power & Telephone Company,Whale_Pass_grid,Southeast,DFO,IC,25298,NA,288
2012,45,Alakanuk,Alaska Village Electric Cooperative,Emmonak_grid,Lower Yukon-Kuskokwim,DFO,IC,156223,NA,2031
2012,46,Ambler,Alaska Village Electric Cooperative,Ambler_grid,Northwest Arctic,DFO,IC,97471,NA,1312
2012,79,Anvik,Alaska Village Electric Cooperative,Anvik_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,36617,NA,418
2012,48,Brevig Mission,Alaska Village Electric Cooperative,Brevig Mission_grid,Bering Straits,DFO,IC,90755,NA,1186
2012,49,Chevak,Alaska Village Electric Cooperative,Chevak_grid,Lower Yukon-Kuskokwim,DFO,IC,145822,NA,1768
2012,80,Eek,Alaska Village Electric Cooperative,Eek_grid,Lower Yukon-Kuskokwim,DFO,IC,68444,NA,819
2012,81,Ekwok,Alaska Village Electric Cooperative,Ekwok_grid,Bristol Bay,DFO,IC,46322,NA,504
2012,50,Elim,Alaska Village Electric Cooperative,Elim_grid,Bering Straits,DFO,IC,91229,NA,1182
2012,51,Emmonak,Alaska Village Electric Cooperative,Emmonak_grid,Lower Yukon-Kuskokwim,DFO,IC,217385,NA,2867
2012,52,Gambell,Alaska Village Electric Cooperative,Gambell_grid,Bering Straits,DFO,IC,113778,NA,1466
2012,82,Goodnews Bay,Alaska Village Electric Cooperative,Goodnews Bay_grid,Lower Yukon-Kuskokwim,DFO,IC,63395,NA,831
2012,83,Grayling,Alaska Village Electric Cooperative,Grayling_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,49967,NA,563
2012,84,Holy Cross,Alaska Village Electric Cooperative,Holy Cross_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,52168,NA,618
2012,53,Hooper Bay,Alaska Village Electric Cooperative,Hooper Bay_grid,Lower Yukon-Kuskokwim,DFO,IC,213900,NA,2741
2012,85,Huslia,Alaska Village Electric Cooperative,Huslia_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,76984,NA,1034
2012,86,Kaltag,Alaska Village Electric Cooperative,Kaltag_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,56546,NA,753
2012,54,Kasigluk,Alaska Village Electric Cooperative,Kasigluk_grid,Lower Yukon-Kuskokwim,DFO,IC,201201,NA,2493
2012,56,Kivalina,Alaska Village Electric Cooperative,Kivalina_grid,Northwest Arctic,DFO,IC,97501,NA,1208
2012,57,Kotlik,Alaska Village Electric Cooperative,Kotlik_grid,Lower Yukon-Kuskokwim,DFO,IC,158151,NA,2034
2012,58,Koyuk,Alaska Village Electric Cooperative,Koyuk_grid,Bering Straits,DFO,IC,98265,NA,1324
2012,59,Marshall,Alaska Village Electric Cooperative,Marshall_grid,Lower Yukon-Kuskokwim,DFO,IC,125810,NA,1628
2012,87,Mekoryuk,Alaska Village Electric Cooperative,Mekoryuk_grid,Lower Yukon-Kuskokwim,DFO,IC,62096,NA,776
2012,88,Minto,Alaska Village Electric Cooperative,Minto_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,51163,NA,653
2012,60,Mountain Village,Alaska Village Electric Cooperative,Mountain Village_grid,Lower Yukon-Kuskokwim,DFO,IC,216093,NA,2853
2012,61,New Stuyahok,Alaska Village Electric Cooperative,New Stuyahok_grid,Bristol Bay,DFO,IC,110246,NA,1443
2012,62,Noatak,Alaska Village Electric Cooperative,Noatak_grid,Northwest Arctic,DFO,IC,142201,NA,1865
2012,63,Noorvik,Alaska Village Electric Cooperative,Noorvik_grid,Northwest Arctic,DFO,IC,157028,NA,2004
2012,90,Nulato,Alaska Village Electric Cooperative,Nulato_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,80900,NA,1065
2012,91,Old Harbor,Alaska Village Electric Cooperative,Old Harbor_grid,Kodiak,DFO,IC,61025,NA,853
2012,65,Pilot Station,Alaska Village Electric Cooperative,Pilot Station_grid,Lower Yukon-Kuskokwim,DFO,IC,136281,NA,1814
2012,66,Quinhagak,Alaska Village Electric Cooperative,Quinhagak_grid,Lower Yukon-Kuskokwim,DFO,IC,117029,NA,1382
2012,93,Russian Mission,Alaska Village Electric Cooperative,Russian Mission_grid,Lower Yukon-Kuskokwim,DFO,IC,82270,NA,1035
2012,67,Saint Mary's,Alaska Village Electric Cooperative,Saint Mary's_grid,Lower Yukon-Kuskokwim,DFO,IC,250683,NA,3271
2012,73,Saint Michael,Alaska Village Electric Cooperative,Stebbins_grid,Bering Straits,DFO,IC,135380,NA,1799
2012,68,Savoonga,Alaska Village Electric Cooperative,Savoonga_grid,Bering Straits,DFO,IC,140744,NA,1905
2012,69,Scammon Bay,Alaska Village Electric Cooperative,Scammon Bay_grid,Lower Yukon-Kuskokwim,DFO,IC,129013,NA,1649
2012,70,Selawik,Alaska Village Electric Cooperative,Selawik_grid,Northwest Arctic,DFO,IC,238531,NA,3137
2012,94,Shageluk,Alaska Village Electric Cooperative,Shageluk_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,31493,NA,360
2012,95,Shaktoolik,Alaska Village Electric Cooperative,Shaktoolik_grid,Bering Straits,DFO,IC,64437,NA,814
2012,71,Shishmaref,Alaska Village Electric Cooperative,Shishmaref_grid,Bering Straits,DFO,IC,121173,NA,1600
2012,72,Shungnak,Alaska Village Electric Cooperative,Shungnak_grid,Northwest Arctic,DFO,IC,117448,NA,1575
2012,74,Stebbins,Alaska Village Electric Cooperative,Stebbins_grid,Bering Straits,DFO,IC,103397,NA,1414
2012,96,Teller,Alaska Village Electric Cooperative,Teller_grid,Bering Straits,DFO,IC,68052,NA,820
2012,75,Togiak,Alaska Village Electric Cooperative,Togiak_grid,Bristol Bay,DFO,IC,232906,NA,3033
2012,76,Toksook Bay,Alaska Village Electric Cooperative,Toksook Bay_grid,Lower Yukon-Kuskokwim,DFO,IC,199050,NA,2546
2012,77,Kalskag,Alaska Village Electric Cooperative,Upper Kalskag_grid,Lower Yukon-Kuskokwim,DFO,IC,107179,NA,1412
2012,98,Wales,Alaska Village Electric Cooperative,Wales_grid,Bering Straits,DFO,IC,50856,NA,585
2012,100,Karluk,Karluk IRA Tribal Council,Karluk_grid,Kodiak,DFO,IC,23455,NA,266
2012,101,Anchorage 1,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,DFO,GT,4914,NA,51
2012,101,Anchorage 1,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,DFO,IC,0,NA,0
2012,101,Anchorage 1,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,NG,GT,676564,NA,54582
2012,102,Eklutna Hydro Project,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,WAT,HY,0,NA,71126
2012,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,DFO,CA,0,NA,283
2012,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,DFO,CT,98826,NA,916
2012,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,NG,CA,0,NA,191617
2012,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,NG,CT,8638750,NA,631613
2012,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,NG,GT,2347185,NA,182660
2012,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,OTH,CA,0,NA,0
2012,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,OTH,CT,0,NA,0
2012,105,Aniak,Aniak Light & Power,Aniak_grid,Lower Yukon-Kuskokwim,DFO,IC,208808,NA,2717
2012,107,Atka,"Atka, City of",Atka_grid,Aleutians,DFO,IC,49497,NA,404
2012,108,Atmautluak,Atmautluak Tribal Utilities,Atmautluak_grid,Lower Yukon-Kuskokwim,DFO,IC,53068,NA,741
2012,110,Barrow,Barrow Utilities & Electric Cooperative Inc.,Utqiagvik_grid,North Slope,DFO,GT,0,NA,0
2012,110,Barrow,Barrow Utilities & Electric Cooperative Inc.,Utqiagvik_grid,North Slope,NG,GT,757478,NA,49580
2012,110,Barrow,Barrow Utilities & Electric Cooperative Inc.,Utqiagvik_grid,North Slope,NG,IC,0,NA,0
2012,111,Beaver,Beaver Joint Utilities,Beaver_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,26579,NA,56
2012,47,Bethel,Alaska Village Electric Cooperative,Bethel_grid,Lower Yukon-Kuskokwim,DFO,IC,3215329,NA,44177
2012,113,Buckland,"Buckland, City of",Buckland_grid,Northwest Arctic,DFO,IC,140885,NA,1562
2012,114,Chalkyitsik,Chalkyitsik Village Council,Chalkyitsik_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,27359,NA,291
2012,115,Chenega Bay,Chenega Ira Council,Chenega_grid,Copper River/Chugach,DFO,IC,26348,NA,298
2012,118,Chignik,"Chignik, City of",Chignik_grid,Bristol Bay,DFO,IC,72094,NA,965
2012,116,Chignik Lagoon,Chignik Lagoon Power Utility,Chignik Lagoon_grid,Bristol Bay,DFO,IC,42188,NA,447
2012,117,Chignik Lake,Chignik Lake Electric Utility,Chignik Lake_grid,Bristol Bay,DFO,IC,38789,NA,382
2012,119,Chitina,Chitina Electric Inc,Chitina_grid,Copper River/Chugach,DFO,IC,45167,NA,529
2012,120,Beluga,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,NG,CA,0,NA,301469
2012,120,Beluga,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,NG,CT,12850564,NA,1079044
2012,120,Beluga,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,NG,GT,8383582,NA,629058
2012,121,Cooper Lake,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,WAT,HY,0,NA,77589
2012,122,International,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,NG,GT,914525,NA,56163
2012,124,Circle,Circle Electric Utility,Circle_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,36430,NA,395
2012,127,Glennallen,"Copper Valley Elec Assn, Inc",CopperValley_grid,Copper River/Chugach,DFO,IC,876414,NA,12204
2012,128,Solomon Gulch,"Copper Valley Elec Assn, Inc",CopperValley_grid,Copper River/Chugach,WAT,HY,0,NA,44135
2012,129,Valdez,"Copper Valley Elec Assn, Inc",CopperValley_grid,Copper River/Chugach,DFO,GT,3948,NA,25
2012,129,Valdez,"Copper Valley Elec Assn, Inc",CopperValley_grid,Copper River/Chugach,DFO,IC,389760,NA,4401
2012,130,Valdez Cogen,"Copper Valley Elec Assn, Inc",CopperValley_grid,Copper River/Chugach,JF,GT,3135594,NA,29655
2012,132,Humpback Creek,Cordova Electric Cooperative,Cordova_grid,Copper River/Chugach,WAT,HY,0,NA,3477
2012,133,Orca,Cordova Electric Cooperative,Cordova_grid,Copper River/Chugach,DFO,IC,827988,NA,10786
2012,134,Power Creek,Cordova Electric Cooperative,Cordova_grid,Copper River/Chugach,WAT,HY,0,NA,13297
2012,135,Diomede,Diomede Joint Utilities,Diomede_grid,Bering Straits,DFO,IC,49274,NA,521
2012,139,Egegik,Egegik Light & Power Co,Egegik_grid,Bristol Bay,DFO,IC,53589,NA,609
2012,140,Elfin Cove,Elfin Cove Utility Commission,Elfin Cove_grid,Southeast,DFO,IC,24685,NA,264
2012,141,False Pass,"False Pass, City of",False Pass_grid,Aleutians,DFO,IC,48989,NA,577
2012,142,Fire Island Wind,Fire Island Wind LLC,Railbelt_grid,Railbelt,WND,WT,0,NA,18039
2012,144,Galena Electric Utility,"Galena, City of",Galena_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,445606,NA,5737
2012,143,Cold Bay,G & K Inc,Cold Bay_grid,Aleutians,DFO,IC,221615,NA,2845
2012,145,Central,Gold Country Energy,Central_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,47454,NA,528
2012,147,Delta Power,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,GT,19614,NA,32
2012,148,Eva Creek Wind,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,WND,WT,0,NA,13359
2012,149,Fairbanks,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,GT,26544,NA,150
2012,149,Fairbanks,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,IC,5292,NA,62
2012,149,Fairbanks,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,RFO,GT,1747788,NA,10579
2012,150,Healy,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,IC,1218,NA,17
2012,150,Healy,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,ST,9660,NA,97
2012,150,Healy,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,SUB,ST,0,NA,0
2012,150,Healy,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,WC,ST,206380,NA,215310
2012,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,GT,219828,NA,2423
2012,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,JF,CA,0,NA,105949
2012,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,JF,CT,23482284,NA,317643
2012,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,RFO,GT,14023296,NA,164956
2012,153,Golovin,Golovin Power Utilities,Golovin_grid,Bering Straits,DFO,IC,66509,NA,812
2012,35,Gustavus,Alaska Power & Telephone Company,Gustavus_grid,Southeast,DFO,IC,16968,NA,185
2012,154,Gwitchyaa Zhee,Gwitchyaa Zhee Utilities Company,Fort Yukon_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,259142,NA,3446
2012,155,Bernice Lake,Homer Electric Assn Inc,Railbelt_grid,Railbelt,NG,GT,1180346,NA,78818
2012,156,Bradley Lake,Homer Electric Assn Inc,Railbelt_grid,Railbelt,WAT,HY,0,NA,397373
2012,157,Nikiski Co-Generation,Homer Electric Assn Inc,Railbelt_grid,Railbelt,NG,GT,3078267,NA,239080
2012,158,Seldovia,Homer Electric Assn Inc,Railbelt_grid,Railbelt,DFO,IC,15162,NA,201
2012,160,Hughes,Hughes Power & Light,Hughes_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,36805,NA,398
2012,161,Igiugig,Igiugig Electric Company,Igiugig_grid,Bristol Bay,DFO,IC,29540,NA,336
2012,162,Newhalen,"I-N-N Electric Coop, Inc",Newhalen_grid,Bristol Bay,DFO,IC,4704,NA,65
2012,163,Angoon,Inside Passage Electric,Angoon_grid,Southeast,DFO,IC,130428,NA,1814
2012,166,Chilkat Valley,Inside Passage Electric,UpperLynnCanal_grid,Southeast,DFO,IC,0,NA,0
2012,164,Hoonah,Inside Passage Electric,Hoonah_grid,Southeast,DFO,IC,325282,NA,4669
2012,165,Kake,Inside Passage Electric,Kake_grid,Southeast,DFO,IC,219312,NA,2971
2012,169,Deering,Ipnatchiaq Electric Company,Deering_grid,Northwest Arctic,DFO,IC,54638,NA,735
2012,171,Beaver Falls,Ketchikan Public Utilities,SEAPA_grid,Southeast,WAT,HY,0,NA,47490
2012,172,Ketchikan,Ketchikan Public Utilities,SEAPA_grid,Southeast,WAT,HY,0,NA,24125
2012,174,Silvis,Ketchikan Public Utilities,SEAPA_grid,Southeast,WAT,HY,0,NA,13745
2012,175,Swan Lake,Southeast Alaska Power Agency,SEAPA_grid,Southeast,WAT,HY,0,NA,96689
2012,173,S W Bailey,Ketchikan Public Utilities,SEAPA_grid,Southeast,DFO,IC,146202,NA,456
2012,177,King Cove,"King Cove, City of",King Cove_grid,Aleutians,DFO,IC,184456,NA,2604
2012,178,Kipnuk,Kipnuk Light Plant,Kipnuk_grid,Lower Yukon-Kuskokwim,DFO,IC,104867,NA,1490
2012,182,Kodiak Microgrid,Kodiak Electric Assn Inc,Kodiak_grid,Kodiak,DFO,IC,416010,NA,5486
2012,183,Nymans Plant Microgrid,Kodiak Electric Assn Inc,Kodiak_grid,Kodiak,DFO,IC,49812,NA,141
2012,184,Pillar Mountain Wind Project Microgrid,Kodiak Electric Assn Inc,Kodiak_grid,Kodiak,WND,WT,0,NA,16313
2012,185,Port Lions Microgrid,Kodiak Electric Assn Inc,Kodiak_grid,Kodiak,DFO,IC,1680,NA,0
2012,187,Terror Lake Microgrid,Kodiak Electric Assn Inc,Kodiak_grid,Kodiak,WAT,HY,0,NA,131121
2012,188,Kokhanok,Kokhanok Village Council,Kokhanok_grid,Bristol Bay,DFO,IC,32847,NA,318
2012,189,Kotzebue,Kotzebue Electric Association,Kotzebue_grid,Northwest Arctic,DFO,IC,1393035,NA,19651
2012,190,Koyukuk,"Koyukuk, City of",Koyukuk_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,32760,NA,NA
2012,191,Kwethluk,Kwethluk Incorporated d/b/a Kuiggluum Kallugvia,Kwethluk_grid,Lower Yukon-Kuskokwim,DFO,IC,106399,NA,1438
2012,192,Kwigillingok,Kwigillingok Power Company,Kwigillingok_grid,Lower Yukon-Kuskokwim,DFO,IC,84688,NA,1097
2012,193,Larsen Bay,Larsen Bay Utility Company,Larsen Bay_grid,Kodiak,DFO,IC,20968,NA,200
2012,194,Levelock,Levelock Electrical Coop,Levelock_grid,Bristol Bay,DFO,IC,44628,NA,456
2012,195,Lime Village,Lime Village Electric Utility,Lime Village_grid,Lower Yukon-Kuskokwim,DFO,IC,7307,NA,74
2012,196,Manokotak,Manokotak Power Company,Manokotak_grid,Bristol Bay,DFO,IC,115353,NA,1375
2012,198,McGrath,Mcgrath Light & Power,McGrath_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,189399,NA,2755
2012,199,Centennial,Metlakatla Power & Light,Metlakatla_grid,Southeast,DFO,IC,7140,NA,188
2012,200,Chester Lake,Metlakatla Power & Light,Metlakatla_grid,Southeast,WAT,HY,0,NA,5452
2012,201,Purple Lake,Metlakatla Power & Light,Metlakatla_grid,Southeast,WAT,HY,0,NA,16157
2012,202,Chuathbaluk,Middle Kuskokwim Electric,Chuathbaluk_grid,Lower Yukon-Kuskokwim,DFO,IC,28525,NA,28
2012,203,Crooked Creek,Middle Kuskokwim Electric,Crooked Creek_grid,Lower Yukon-Kuskokwim,DFO,IC,24821,NA,NA
2012,204,Red Devil,Middle Kuskokwim Electric,Red Devil_grid,Lower Yukon-Kuskokwim,DFO,IC,13799,NA,117
2012,205,Sleetmute,Middle Kuskokwim Electric,Sleetmute_grid,Lower Yukon-Kuskokwim,DFO,IC,23914,NA,257
2012,206,Stony River,Middle Kuskokwim Electric,Stony River_grid,Lower Yukon-Kuskokwim,DFO,IC,15979,NA,28
2012,207,Naknek,Naknek Electric Association,Naknek_grid,Bristol Bay,DFO,IC,1300091,NA,19345
2012,209,Napaskiak,Napaskiak Electric Utility,Napaskiak_grid,Lower Yukon-Kuskokwim,DFO,IC,75841,NA,777
2012,210,Chefornak,Naterkaq Light Plant (City of Chefornak),Chefornak_grid,Lower Yukon-Kuskokwim,DFO,IC,137491,NA,1847
2012,211,Perryville,Native Village of Perryville,Perryville_grid,Bristol Bay,DFO,IC,30479,NA,418
2012,212,Nelson Lagoon,Nelson Lagoon Electrical Coop,Nelson Lagoon_grid,Aleutians,DFO,IC,36590,NA,390
2012,213,Koliganek,New Koliganek Village Council,Koliganek_grid,Bristol Bay,DFO,IC,61375,NA,657
2012,214,Nikolai,"Nikolai, City of",Nikolai_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,39288,NA,410
2012,215,Snake River,Nome Joint Utility Systems,Nome_grid,Bering Straits,DFO,IC,2192041,NA,34531
2012,216,Anaktuvuk Pass,North Slope Borough Power & Light,Anaktuvuk Pass_grid,North Slope,DFO,IC,309713,NA,4046
2012,217,Atqasuk,North Slope Borough Power & Light,Atqasuk_grid,North Slope,DFO,IC,263562,NA,3523
2012,218,Kaktovik,North Slope Borough Power & Light,Kaktovik_grid,North Slope,DFO,IC,359559,NA,5729
2012,219,Nuiqsut,North Slope Borough Power & Light,Nuiqsut_grid,North Slope,DFO,IC,111448,NA,1022
2012,220,Point Hope,North Slope Borough Power & Light,Point Hope_grid,North Slope,DFO,IC,419223,NA,6337
2012,221,Point Lay,North Slope Borough Power & Light,Point Lay_grid,North Slope,DFO,IC,282718,NA,3228
2012,222,Wainwright,North Slope Borough Power & Light,Wainwright_grid,North Slope,DFO,IC,478961,NA,6376
2012,223,Nunam Iqua,Nunam Iqua Electric Company,Nunam Iqua_grid,Lower Yukon-Kuskokwim,DFO,IC,70398,NA,879
2012,224,Dillingham,Nushagak Electric Cooperative,Dillingham_grid,Bristol Bay,DFO,IC,1280536,NA,19165
2012,225,Ouzinkie,"Ouzinkie, City of",Ouzinkie_grid,Kodiak,DFO,IC,43914,NA,539
2012,227,Pedro Bay,Pedro Bay Village Council,Pedro Bay_grid,Bristol Bay,DFO,IC,20583,NA,193
2012,228,Pelican,Pelican Utility,Pelican_grid,Southeast,DFO,IC,60861,NA,820
2012,229,Blind Slough,Petersburg Borough - (AK),SEAPA_grid,Southeast,DFO,IC,61782,NA,807
2012,229,Blind Slough,Petersburg Borough - (AK),SEAPA_grid,Southeast,WAT,HY,0,NA,13259
2012,230,Pilot Point,Pilot Point Electric Utility,Pilot Point_grid,Bristol Bay,DFO,IC,41294,NA,459
2012,232,Port Heiden,Port Heiden Utilities,Port Heiden_grid,Bristol Bay,DFO,IC,63504,NA,658
2012,233,Kongiganak,Puvurnaq Power Company,Kongiganak_grid,Lower Yukon-Kuskokwim,DFO,IC,84800,NA,1009
2012,236,Ruby,"Ruby, City of",Ruby_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,46495,NA,676
2012,237,Saint George,"Saint George, City of",Saint George_grid,Aleutians,DFO,IC,59438,NA,735
2012,238,Saint Paul,Saint Paul Municipal Electric,Saint Paul_grid,Aleutians,DFO,IC,311072,NA,4533
2012,239,Seward,City of Seward - (AK),Railbelt_grid,Railbelt,DFO,IC,9492,NA,100
2012,240,Blue Lake Hydro,"Sitka, City & Borough of",Sitka_grid,Southeast,WAT,HY,0,NA,55672
2012,241,Green Lake,"Sitka, City & Borough of",Sitka_grid,Southeast,WAT,HY,0,NA,57966
2012,242,Jarvis Street,"Sitka, City & Borough of",Sitka_grid,Southeast,DFO,IC,180936,NA,1820
2012,247,Takotna,Takotna Community Assoc Inc,Takotna_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,21173,NA,200
2012,248,Port Alsworth,Tanalian Electric Cooperative,Port Alsworth_grid,Bristol Bay,DFO,IC,64811,NA,758
2012,249,Tanana,Tanana Power Company Inc,Tanana_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,90966,NA,1156
2012,250,Tatitlek,Tatitlek Village Ira Council,Tatitlek_grid,Copper River/Chugach,DFO,IC,44035,NA,480
2012,251,Adak,TDX Adak Generating LLC,Adak_grid,Aleutians,DFO,IC,280769,NA,NA
2012,252,Sand Point,TDX Corporation,Sand Point_grid,Aleutians,DFO,IC,270725,NA,3899
2012,253,Manley Hot Springs,TDX Manley Generating LLC,Manley Hot Springs_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,39356,NA,475
2012,256,Tenakee Springs,"Tenakee Springs, City of",Tenakee Springs_grid,Southeast,DFO,IC,32363,NA,417
2012,258,Tuluksak,Tuluksak Traditional,Tuluksak_grid,Lower Yukon-Kuskokwim,DFO,IC,51982,NA,635
2012,259,Tuntutuliak,Tuntutuliak Community,Tuntutuliak_grid,Lower Yukon-Kuskokwim,DFO,IC,95394,NA,955
2012,260,Twin Hills,Twin Hills Village Council,Twin Hills_grid,Bristol Bay,DFO,IC,30093,NA,296
2012,261,Nikolski,Umnak Power Company,Nikolski_grid,Aleutians,DFO,IC,23651,NA,222
2012,262,Unalakleet,Unalakleet Valley Electric Cooperative,Unalakleet_grid,Bering Straits,DFO,IC,237801,NA,3479
2012,263,Dutch Harbor,"Unalaska, City of",Unalaska_grid,Aleutians,DFO,IC,2869104,NA,43826
2012,264,Unalaska Power Module,"Unalaska, City of",Unalaska_grid,Aleutians,DFO,IC,9954,NA,138
2012,265,Newtok,Ungusraq Power Company,Newtok_grid,Lower Yukon-Kuskokwim,DFO,IC,44937,NA,503
2012,272,White Mountain,"White Mountain, City of",White Mountain_grid,Bering Straits,DFO,IC,63221,NA,761
2012,273,Wrangell,"Wrangell, City of",SEAPA_grid,Southeast,DFO,IC,47208,NA,434
2012,78,Yakutat,Alaska Village Electric Cooperative,Yakutat_grid,Southeast,DFO,IC,421992,NA,6133
2013,2,Akhiok,"Akhiok, City of",Akhiok_grid,Kodiak,DFO,IC,6510,NA,69
2013,3,Akiachak,Akiachak Native Community,Akiachak_grid,Lower Yukon-Kuskokwim,DFO,IC,133956,NA,1873
2013,4,Akiak,Akiak City Council,Akiak_grid,Lower Yukon-Kuskokwim,DFO,IC,88134,NA,1146
2013,5,Akutan,"Akutan, City of",Akutan_grid,Aleutians,DFO,IC,39771,NA,501
2013,6,Annex Creek,Alaska Electric Light & Power Company,Juneau_grid,Southeast,WAT,HY,0,NA,25056
